Borough,Cross Street Name,Date,Location,Off Street Name,On Cross Off,On Street Name,Time,Unique Key,Vehicle 1 Factor,Vehicle 1 Type,Vehicle 2 Factor,Vehicle 2 Type,Vehicle 3 Factor,Vehicle 3 Type,Vehicle 4 Factor,Vehicle 4 Type,Vehicle 5 Factor,Vehicle 5 Type,Zip Code,Cyclists Injured,Cyclists Killed,Latitude,Longitude,Motorists Injured,Motorists Killed,Number of Records,Pedestrians Injured,Pedestrians Killed,Persons Injured,Persons Killed
MANHATTAN,1 AVENUE,19/03/2016 00:00:00,"(40.7487997, -73.969846)",,EAST 42 STREET1 AVENUE,EAST 42 STREET,30/12/1899 23:00:00,3407605,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10017,0,0,40.7487997,-73.969846,0,0,1,0,0,0,0
MANHATTAN,11 AVENUE,27/03/2016 00:00:00,"(40.7595273, -73.999242)",,WEST 40 STREET11 AVENUE,WEST 40 STREET,30/12/1899 01:55:00,3406546,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10018,0,0,40.7595273,-73.999242,0,0,1,0,0,0,0
MANHATTAN,11 AVENUE,31/03/2016 00:00:00,"(40.7595273, -73.999242)",,WEST 40 STREET11 AVENUE,WEST 40 STREET,30/12/1899 23:18:00,3406585,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10018,0,0,40.7595273,-73.999242,0,0,1,0,0,0,0
MANHATTAN,WEST 40 STREET,14/04/2016 00:00:00,"(40.7583388, -73.9964084)",,10 AVENUEWEST 40 STREET,10 AVENUE,30/12/1899 14:00:00,3406707,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10018,0,0,40.7583388,-73.9964084,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,14/04/2016 00:00:00,"(40.7602226, -73.967462)",,EAST 57 STREET3 AVENUE,EAST 57 STREET,30/12/1899 20:10:00,3407837,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7602226,-73.967462,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,15/03/2016 00:00:00,"(40.7591997, -73.9846193)",,WEST 47 STREET7 AVENUE,WEST 47 STREET,30/12/1899 16:45:00,3407993,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7591997,-73.9846193,0,0,1,0,0,0,0
MANHATTAN,10 AVENUE,16/03/2016 00:00:00,"(40.759626, -73.9954735)",,WEST 42 STREET10 AVENUE,WEST 42 STREET,30/12/1899 20:06:00,3406459,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.759626,-73.9954735,0,0,1,0,0,0,0
MANHATTAN,12 AVENUE,21/03/2016 00:00:00,"(40.762025, -74.0011515)",,WEST 42 STREET12 AVENUE,WEST 42 STREET,30/12/1899 12:30:00,3406492,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.762025,-74.0011515,0,0,1,0,0,0,0
MANHATTAN,12 AVENUE,25/03/2016 00:00:00,"(40.762025, -74.0011515)",,WEST 42 STREET12 AVENUE,WEST 42 STREET,30/12/1899 20:40:00,3406529,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.762025,-74.0011515,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,04/04/2016 00:00:00,"(40.759626, -73.9954735)",,10 AVENUEWEST 42 STREET,10 AVENUE,30/12/1899 06:50:00,3406633,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.759626,-73.9954735,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,11/04/2016 00:00:00,"(40.7608228, -73.9983142)",,11 AVENUEWEST 42 STREET,11 AVENUE,30/12/1899 19:01:00,3406681,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7608228,-73.9983142,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,20/04/2016 00:00:00,"(40.7584292, -73.9926328)",,9 AVENUEWEST 42 STREET,9 AVENUE,30/12/1899 00:10:00,3406763,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7584292,-73.9926328,0,0,1,0,0,0,0
MANHATTAN,12 AVENUE,21/04/2016 00:00:00,"(40.762025, -74.0011515)",,WEST 42 STREET12 AVENUE,WEST 42 STREET,30/12/1899 16:30:00,3406776,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10036,0,0,40.762025,-74.0011515,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,22/04/2016 00:00:00,"(40.7614858, -73.9605992)",,EAST 62 STREET1 AVENUE,EAST 62 STREET,30/12/1899 17:20:00,3409053,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7614858,-73.9605992,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,23/04/2016 00:00:00,"(40.7624884, -73.9629739)",,EAST 62 STREET2 AVENUE,EAST 62 STREET,30/12/1899 14:30:00,3409052,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7624884,-73.9629739,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,08/04/2016 00:00:00,"(40.784237, -73.9470697)",,EAST 96 STREET2 AVENUE,EAST 96 STREET,30/12/1899 11:15:00,3408802,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10128,0,0,40.784237,-73.9470697,0,0,1,0,0,0,0
MANHATTAN,EAST 59 STREET,03/12/2016 00:00:00,"(40.7615508, -73.9665842)",,3 AVENUEEAST 59 STREET,3 AVENUE,30/12/1899 21:12:00,3573387,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSAFE LANE CHANGING,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7615508,-73.9665842,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,25/10/2016 00:00:00,"(40.7606005, -73.9643142)",,EAST 59 STREET2 AVENUE,EAST 59 STREET,30/12/1899 22:10:00,3547359,OTHER VEHICULAR,PASSENGER VEHICLE,UNSAFE LANE CHANGING,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,CLINTON STREET,13/12/2016 00:00:00,"(40.7177239, -73.9857652)",,DELANCEY STREETCLINTON STREET,DELANCEY STREET,30/12/1899 15:40:00,3579724,UNSAFE LANE CHANGING,PASSENGER VEHICLE,UNSAFE LANE CHANGING,PASSENGER VEHICLE,,,,,,,10002,0,0,40.7177239,-73.9857652,0,0,1,0,0,0,0
MANHATTAN,AVENUE OF THE AMERICAS,08/10/2016 00:00:00,"(40.7643229, -73.977196)",,WEST 57 STREETAVENUE OF THE AMERICAS,WEST 57 STREET,30/12/1899 10:10:00,3537016,UNSAFE LANE CHANGING,PASSENGER VEHICLE,UNSAFE LANE CHANGING,PASSENGER VEHICLE,,,,,,,10019,0,0,40.7643229,-73.977196,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,10/11/2016 00:00:00,"(40.784237, -73.9470697)",,EAST 96 STREET2 AVENUE,EAST 96 STREET,30/12/1899 17:11:00,3559646,UNSAFE LANE CHANGING,PASSENGER VEHICLE,UNSAFE LANE CHANGING,PASSENGER VEHICLE,,,,,,,10128,0,0,40.784237,-73.9470697,0,0,1,0,0,0,0
MANHATTAN,CLINTON STREET,25/11/2016 00:00:00,"(40.7177239, -73.9857652)",,DELANCEY STREETCLINTON STREET,DELANCEY STREET,30/12/1899 02:11:00,3567530,ALCOHOL INVOLVEMENT,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10002,0,0,40.7177239,-73.9857652,0,0,1,0,0,0,0
MANHATTAN,CLINTON STREET,20/12/2016 00:00:00,"(40.7177239, -73.9857652)",,DELANCEY STREETCLINTON STREET,DELANCEY STREET,30/12/1899 00:00:00,3585154,ALCOHOL INVOLVEMENT,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10002,0,0,40.7177239,-73.9857652,0,0,1,0,0,0,0
MANHATTAN,WEST 29 STREET,16/12/2016 00:00:00,"(40.7514468, -74.0014293)",,10 AVENUEWEST 29 STREET,10 AVENUE,30/12/1899 08:50:00,3582759,BACKING UNSAFELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10001,0,0,40.7514468,-74.0014293,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,07/12/2016 00:00:00,"(40.7599831, -73.9648018)",,EAST 58 STREET2 AVENUE,EAST 58 STREET,30/12/1899 02:30:00,3588056,BACKING UNSAFELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7599831,-73.9648018,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,31/01/2016 00:00:00,"(40.760405, -73.9874743)",,WEST 47 STREET8 AVENUE,WEST 47 STREET,30/12/1899 03:29:00,3380620,BACKING UNSAFELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.760405,-73.9874743,0,0,1,0,0,0,0
MANHATTAN,WEST 26 STREET,08/11/2016 00:00:00,"(40.7460038, -73.9942618)",,7 AVENUEWEST 26 STREET,7 AVENUE,30/12/1899 06:11:00,3557489,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10001,0,0,40.7460038,-73.9942618,0,0,1,0,0,0,0
MANHATTAN,ALLEN STREET,02/11/2016 00:00:00,"(40.7192038, -73.9903644)",,DELANCEY STREETALLEN STREET,DELANCEY STREET,30/12/1899 15:11:00,3553995,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10002,0,0,40.7192038,-73.9903644,0,0,1,0,0,0,0
MANHATTAN,EAST 1 STREET,09/01/2016 00:00:00,"(40.7242734, -73.9908182)",,2 AVENUEEAST 1 STREET,2 AVENUE,30/12/1899 05:09:00,3367437,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10003,0,0,40.7242734,-73.9908182,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,18/11/2016 00:00:00,"(40.7367906, -73.9784973)",,EAST 23 STREET1 AVENUE,EAST 23 STREET,30/12/1899 12:11:00,3564264,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10010,0,0,40.7367906,-73.9784973,0,0,1,0,0,0,0
MANHATTAN,LAFAYETTE STREET,04/03/2016 00:00:00,"(40.7184302, -74.0005303)",,CANAL STREETLAFAYETTE STREET,CANAL STREET,30/12/1899 00:30:00,3399171,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7184302,-74.0005303,0,0,1,0,0,0,0
MANHATTAN,BROOME STREET,01/11/2016 00:00:00,"(40.7210624, -73.9981962)",,LAFAYETTE STREETBROOME STREET,LAFAYETTE STREET,30/12/1899 05:11:00,3551417,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7210624,-73.9981962,0,0,1,0,0,0,0
MANHATTAN,BROOME STREET,01/12/2016 00:00:00,"(40.7210624, -73.9981962)",,LAFAYETTE STREETBROOME STREET,LAFAYETTE STREET,30/12/1899 17:12:00,3573495,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7210624,-73.9981962,0,0,1,0,0,0,0
MANHATTAN,PARK AVENUE,27/10/2016 00:00:00,"(40.7489858, -73.979955)",,EAST 37 STREETPARK AVENUE,EAST 37 STREET,30/12/1899 09:10:00,3548278,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10016,0,0,40.7489858,-73.979955,0,0,1,0,0,0,0
MANHATTAN,9 AVENUE,15/12/2016 00:00:00,"(40.7679171, -73.9857147)",,WEST 57 STREET9 AVENUE,WEST 57 STREET,30/12/1899 19:42:00,3580845,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10019,0,0,40.7679171,-73.9857147,0,0,1,0,0,0,0
MANHATTAN,EAST 59 STREET,04/12/2016 00:00:00,"(40.7606005, -73.9643142)",,2 AVENUEEAST 59 STREET,2 AVENUE,30/12/1899 03:12:00,3573252,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,RIVERSIDE DRIVE,15/11/2016 00:00:00,"(40.8410516, -73.944679)",,WEST 165 STREETRIVERSIDE DRIVE,WEST 165 STREET,30/12/1899 12:11:00,3561425,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10032,0,0,40.8410516,-73.944679,0,0,1,0,0,0,0
MANHATTAN,LEXINGTON AVENUE,10/11/2016 00:00:00,"(40.8043758, -73.9374202)",,EAST 125 STREETLEXINGTON AVENUE,EAST 125 STREET,30/12/1899 08:11:00,3558544,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10035,0,0,40.8043758,-73.9374202,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,06/01/2016 00:00:00,"(40.760405, -73.9874743)",,WEST 47 STREET8 AVENUE,WEST 47 STREET,30/12/1899 16:34:00,3366440,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.760405,-73.9874743,0,0,1,0,0,0,0
MANHATTAN,9 AVENUE,14/01/2016 00:00:00,"(40.7584292, -73.9926328)",,WEST 42 STREET9 AVENUE,WEST 42 STREET,30/12/1899 19:15:00,3371053,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7584292,-73.9926328,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,10/03/2016 00:00:00,"(40.8216382, -73.9390768)",,WEST 145 STREET7 AVENUE,WEST 145 STREET,30/12/1899 16:39:00,3403394,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10039,0,0,40.8216382,-73.9390768,0,0,1,0,0,0,0
MANHATTAN,YORK AVENUE,19/11/2016 00:00:00,"(40.7611802, -73.9579029)",,EAST 63 STREETYORK AVENUE,EAST 63 STREET,30/12/1899 14:11:00,3564399,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7611802,-73.9579029,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,07/12/2016 00:00:00,"(40.7631141, -73.9625151)",,EAST 63 STREET2 AVENUE,EAST 63 STREET,30/12/1899 07:12:00,3576391,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7631141,-73.9625151,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,02/08/2016 00:00:00,"(40.7832478, -73.9447234)",,EAST 96 STREET1 AVENUE,EAST 96 STREET,30/12/1899 13:08:00,3532833,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10128,0,0,40.7832478,-73.9447234,0,0,1,0,0,0,0
MANHATTAN,BROADWAY,28/12/2016 00:00:00,"(40.7193963, -74.0018831)",,CANAL STREETBROADWAY,CANAL STREET,30/12/1899 21:30:00,3592403,DRIVER INEXPERIENCE,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7193963,-74.0018831,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,06/10/2016 00:00:00,"(40.7606005, -73.9643142)",,EAST 59 STREET2 AVENUE,EAST 59 STREET,30/12/1899 01:10:00,3535790,DRIVER INEXPERIENCE,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,14/12/2016 00:00:00,"(40.7618573, -73.9634255)",,EAST 61 STREET2 AVENUE,EAST 61 STREET,30/12/1899 13:18:00,3579994,DRIVER INEXPERIENCE,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7618573,-73.9634255,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,08/01/2016 00:00:00,"(40.7502939, -73.9948425)",,WEST 31 STREET8 AVENUE,WEST 31 STREET,30/12/1899 16:42:00,3367461,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10001,0,0,40.7502939,-73.9948425,0,0,1,0,0,0,0
MANHATTAN,CHAMBERS STREET,16/01/2016 00:00:00,"(40.7131354, -74.0040581)",,CENTRE STREETCHAMBERS STREET,CENTRE STREET,30/12/1899 14:00:00,3372154,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10007,0,0,40.7131354,-74.0040581,0,0,1,0,0,0,0
MANHATTAN,CHAMBERS STREET,31/12/2016 00:00:00,"(40.7131354, -74.0040581)",,CENTRE STREETCHAMBERS STREET,CENTRE STREET,30/12/1899 23:55:00,3590317,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10007,0,0,40.7131354,-74.0040581,0,0,1,0,0,0,0
MANHATTAN,VARICK STREET,11/11/2016 00:00:00,"(40.7225499, -74.006299)",,CANAL STREETVARICK STREET,CANAL STREET,30/12/1899 13:11:00,3558800,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7225499,-74.006299,0,0,1,0,0,0,0
MANHATTAN,RIVERSIDE DRIVE,06/12/2016 00:00:00,"(40.8410516, -73.944679)",,WEST 165 STREETRIVERSIDE DRIVE,WEST 165 STREET,30/12/1899 11:12:00,3576450,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10032,0,0,40.8410516,-73.944679,0,0,1,0,0,0,0
MANHATTAN,AMSTERDAM AVENUE,03/03/2016 00:00:00,"(40.8481201, -73.9308839)",,WEST 181 STREETAMSTERDAM AVENUE,WEST 181 STREET,30/12/1899 23:10:00,3399297,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10033,0,0,40.8481201,-73.9308839,0,0,1,0,0,0,0
MANHATTAN,CHAMBERS STREET,11/03/2016 00:00:00,"(40.7171751, -74.0128675)",,WEST STREETCHAMBERS STREET,WEST STREET,30/12/1899 10:50:00,3404527,FATIGUED/DROWSY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10007,0,0,40.7171751,-74.0128675,0,0,1,0,0,0,0
MANHATTAN,BOWERY,16/02/2016 00:00:00,"(40.7203211, -73.9940403)",,DELANCEY STREETBOWERY,DELANCEY STREET,30/12/1899 23:00:00,3389897,FATIGUED/DROWSY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10012,0,0,40.7203211,-73.9940403,0,0,1,0,0,0,0
MANHATTAN,WEST 40 STREET,16/02/2016 00:00:00,"(40.7595273, -73.999242)",,11 AVENUEWEST 40 STREET,11 AVENUE,30/12/1899 10:00:00,3389284,FATIGUED/DROWSY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10018,0,0,40.7595273,-73.999242,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,11/01/2016 00:00:00,"(40.7583082, -73.9629257)",,EAST 57 STREET1 AVENUE,EAST 57 STREET,30/12/1899 18:20:00,3368517,FATIGUED/DROWSY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7583082,-73.9629257,0,0,1,0,0,0,0
MANHATTAN,LENOX AVENUE,27/01/2016 00:00:00,"(40.8077723, -73.9454833)",,WEST 125 STREETLENOX AVENUE,WEST 125 STREET,30/12/1899 19:36:00,3378159,FATIGUED/DROWSY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10027,0,0,40.8077723,-73.9454833,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,19/01/2016 00:00:00,"(40.8027515, -73.933575)",,EAST 125 STREET2 AVENUE,EAST 125 STREET,30/12/1899 08:05:00,3373200,FATIGUED/DROWSY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10035,0,0,40.8027515,-73.933575,0,0,1,0,0,0,0
MANHATTAN,CHAMBERS STREET,05/12/2016 00:00:00,"(40.7131354, -74.0040581)",,CENTRE STREETCHAMBERS STREET,CENTRE STREET,30/12/1899 06:12:00,3573294,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10007,0,0,40.7131354,-74.0040581,0,0,1,0,0,0,0
MANHATTAN,EAST HOUSTON STREET,04/12/2016 00:00:00,"(40.7241363, -73.9926041)",,BOWERYEAST HOUSTON STREET,BOWERY,30/12/1899 22:12:00,3575891,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10012,0,0,40.7241363,-73.9926041,0,0,1,0,0,0,0
MANHATTAN,EAST HOUSTON STREET,04/12/2016 00:00:00,"(40.7241363, -73.9926041)",,BOWERYEAST HOUSTON STREET,BOWERY,30/12/1899 22:12:00,3575909,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10012,0,0,40.7241363,-73.9926041,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,14/11/2016 00:00:00,"(40.7472966, -73.974044)",,EAST 38 STREET2 AVENUE,EAST 38 STREET,30/12/1899 22:11:00,3560621,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10016,0,0,40.7472966,-73.974044,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,09/10/2016 00:00:00,"(40.7583082, -73.9629257)",,EAST 57 STREET1 AVENUE,EAST 57 STREET,30/12/1899 22:10:00,3537410,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7583082,-73.9629257,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,15/12/2016 00:00:00,"(40.759308, -73.9652931)",,EAST 57 STREET2 AVENUE,EAST 57 STREET,30/12/1899 12:25:00,3580856,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10022,0,0,40.759308,-73.9652931,0,0,1,0,0,0,0
MANHATTAN,AMSTERDAM AVENUE,16/01/2016 00:00:00,"(40.848118, -73.93089)",,WEST 181 STREETAMSTERDAM AVENUE,WEST 181 STREET,30/12/1899 16:30:00,3601258,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10033,0,0,40.848118,-73.93089,0,0,1,0,0,0,0
MANHATTAN,AMSTERDAM AVENUE,11/11/2016 00:00:00,"(40.8481201, -73.9308839)",,WEST 181 STREETAMSTERDAM AVENUE,WEST 181 STREET,30/12/1899 01:11:00,3558073,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10033,0,0,40.8481201,-73.9308839,0,0,1,0,0,0,0
MANHATTAN,12 AVENUE,11/10/2016 00:00:00,"(40.762025, -74.0011515)",,WEST 42 STREET12 AVENUE,WEST 42 STREET,30/12/1899 16:10:00,3539227,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.762025,-74.0011515,0,0,1,0,0,0,0
MANHATTAN,AVENUE OF THE AMERICAS,07/12/2016 00:00:00,"(40.7580218, -73.9817932)",,WEST 47 STREETAVENUE OF THE AMERICAS,WEST 47 STREET,30/12/1899 15:12:00,3575627,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7580218,-73.9817932,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,08/12/2016 00:00:00,"(40.7608228, -73.9983142)",,11 AVENUEWEST 42 STREET,11 AVENUE,30/12/1899 17:30:00,3577640,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7608228,-73.9983142,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,30/10/2016 00:00:00,"(40.7614858, -73.9605992)",,EAST 62 STREET1 AVENUE,EAST 62 STREET,30/12/1899 17:10:00,3550925,FOLLOWING TOO CLOSELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7614858,-73.9605992,0,0,1,0,0,0,0
MANHATTAN,LEXINGTON AVENUE,23/02/2016 00:00:00,"(40.8043758, -73.9374202)",,EAST 125 STREETLEXINGTON AVENUE,EAST 125 STREET,30/12/1899 14:00:00,3393329,ILLNESS,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10035,0,0,40.8043758,-73.9374202,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,09/02/2016 00:00:00,"(40.74478, -73.9758819)",,EAST 34 STREET2 AVENUE,EAST 34 STREET,30/12/1899 16:41:00,3386034,LOST CONSCIOUSNESS,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10016,0,0,40.74478,-73.9758819,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,15/10/2016 00:00:00,"(40.747009, -73.9771875)",,EAST 36 STREET3 AVENUE,EAST 36 STREET,30/12/1899 11:10:00,3542019,OTHER VEHICULAR,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10016,0,0,40.747009,-73.9771875,0,0,1,0,0,0,0
